Cable ID,Injected,Failed,Age_at_first_Fault,1km bins 
4984,0,0,0,0-1000
4985,0,0,0,0-1000
4986,0,0,0,0-1000
4987,0,0,0,0-1000
4988,0,0,0,0-1000
4989,0,0,0,1000-2000
4990,0,0,0,0-1000
4991,0,0,0,0-1000
4992,0,0,0,0-1000
4993,0,0,0,0-1000
4994,0,0,0,0-1000
4995,0,0,0,0-1000
4996,0,0,0,0-1000
4997,0,0,0,0-1000
4998,0,0,0,0-1000
4999,0,0,0,0-1000
5000,0,0,0,0-1000
5001,0,0,0,0-1000
5002,0,0,0,0-1000
5003,0,0,0,0-1000
5004,0,0,0,0-1000
5005,0,0,0,0-1000
5006,0,0,0,0-1000
5007,0,0,0,0-1000
5008,0,0,0,0-1000
5009,0,0,0,0-1000
5010,0,0,0,0-1000
5011,1,1,41,1000-2000
5012,0,0,0,0-1000
5013,0,0,0,0-1000
5014,0,0,0,0-1000
5015,0,0,0,0-1000
5016,0,0,0,0-1000
5017,0,0,0,4000-5000
5018,0,0,0,0-1000
5019,0,0,0,0-1000
5020,0,0,0,0-1000
5021,0,0,0,1000-2000
5022,0,0,0,0-1000
5023,0,0,0,0-1000
5024,0,0,0,0-1000
5025,0,0,0,0-1000
5026,1,1,38,1000-2000
5027,0,0,0,0-1000
5028,0,0,0,0-1000
5029,0,0,0,0-1000
5030,1,0,0,0-1000
5031,0,0,0,0-1000
5032,0,0,0,0-1000
5033,0,0,0,0-1000
5034,0,0,0,0-1000
5035,0,0,0,0-1000
5036,0,0,0,0-1000
5037,0,0,0,0-1000
5038,0,0,0,0-1000
5039,0,0,0,0-1000
5040,0,0,0,0-1000
5041,0,0,0,0-1000
5042,1,0,0,0-1000
5043,0,0,0,0-1000
5044,0,0,0,0-1000
5045,0,0,0,0-1000
5046,0,0,0,0-1000
5047,0,0,0,0-1000
5048,0,0,0,0-1000
5049,0,0,0,0-1000
5050,0,0,0,0-1000
5051,0,0,0,0-1000
5052,0,0,0,0-1000
5053,0,0,0,0-1000
5054,0,0,0,1000-2000
5055,0,0,0,0-1000
5056,0,0,0,0-1000
5057,0,0,0,0-1000
5058,1,0,0,0-1000
5059,0,0,0,0-1000
5060,1,0,0,0-1000
5061,0,0,0,0-1000
5062,0,0,0,0-1000
5063,0,0,0,0-1000
5064,0,0,0,1000-2000
5065,0,0,0,3000-4000
5066,0,0,0,3000-4000
5067,0,0,0,0-1000
5068,0,0,0,0-1000
5069,0,0,0,0-1000
5070,0,0,0,0-1000
5071,0,0,0,0-1000
5072,0,0,0,0-1000
5073,0,0,0,0-1000
5074,0,0,0,0-1000
5075,0,0,0,0-1000
5076,0,0,0,0-1000
5077,0,0,0,0-1000
5078,0,0,0,0-1000
5079,0,0,0,0-1000
5080,0,0,0,0-1000
5081,0,0,0,0-1000
5082,0,0,0,0-1000
5083,0,0,0,0-1000
5084,0,0,0,0-1000
5085,0,1,32,4000-5000
5086,0,0,0,0-1000
5087,0,0,0,0-1000
5088,0,0,0,5000-max
5089,0,0,0,0-1000
5090,0,0,0,0-1000
5091,0,0,0,0-1000
5092,0,1,41,0-1000
5093,0,0,0,0-1000
5094,1,0,0,2000-3000
5095,0,0,0,0-1000
5096,0,0,0,0-1000
5097,0,0,0,0-1000
5098,0,0,0,0-1000
5099,0,1,37,1000-2000
5100,0,0,0,0-1000
5101,0,0,0,2000-3000
5102,1,0,0,0-1000
5103,0,0,0,0-1000
5104,0,0,0,1000-2000
5105,0,0,0,5000-max
5106,0,0,0,0-1000
5107,0,0,0,0-1000
5108,0,0,0,0-1000
5109,0,0,0,0-1000
5110,0,0,0,5000-max
5111,0,1,18,0-1000
5112,0,0,0,0-1000
5113,0,0,0,0-1000
5114,0,0,0,0-1000
5115,0,0,0,0-1000
5116,0,0,0,0-1000
5117,0,0,0,0-1000
5118,0,0,0,5000-max
5119,0,0,0,3000-4000
5120,0,0,0,1000-2000
5121,1,1,30,3000-4000
5122,0,0,0,0-1000
5123,0,0,0,0-1000
5124,0,0,0,1000-2000
5125,0,0,0,1000-2000
5126,0,0,0,0-1000
5127,0,0,0,0-1000
5128,0,0,0,0-1000
5129,0,0,0,0-1000
5130,0,0,0,0-1000
5131,0,0,0,0-1000
5132,0,0,0,0-1000
5133,0,0,0,0-1000
5134,0,0,0,0-1000
5135,0,0,0,0-1000
5136,0,0,0,0-1000
5137,0,0,0,0-1000
5138,0,0,0,0-1000
5139,0,0,0,0-1000
5140,0,0,0,0-1000
5141,1,1,35,2000-3000
5142,0,0,0,0-1000
5143,0,0,0,0-1000
5144,0,0,0,1000-2000
5145,0,0,0,0-1000
5146,0,0,0,0-1000
5147,0,0,0,0-1000
5148,0,0,0,0-1000
5149,0,0,0,0-1000
5150,0,0,0,0-1000
5151,1,0,0,0-1000
5152,0,0,0,0-1000
5153,0,0,0,0-1000
5154,0,0,0,0-1000
5155,0,0,0,0-1000
5156,1,0,0,0-1000
5157,0,0,0,0-1000
5158,0,0,0,0-1000
5159,0,0,0,0-1000
5160,0,0,0,0-1000
5161,0,0,0,0-1000
5162,0,0,0,0-1000
5163,0,0,0,0-1000
5164,0,0,0,0-1000
5165,0,0,0,0-1000
5166,0,0,0,0-1000
5167,0,0,0,0-1000
5168,0,0,0,0-1000
5169,0,0,0,0-1000
5170,0,0,0,0-1000
5171,0,0,0,0-1000
5172,0,1,25,1000-2000
5173,1,1,27,2000-3000
5174,0,0,0,0-1000
5175,0,0,0,0-1000
5176,0,0,0,5000-max
5177,0,0,0,0-1000
5178,0,0,0,0-1000
5179,0,0,0,0-1000
5180,0,0,0,0-1000
5181,0,0,0,0-1000
5182,0,0,0,0-1000
5183,0,0,0,0-1000
5184,0,0,0,0-1000
5185,0,0,0,0-1000
5186,0,0,0,0-1000
5187,0,0,0,0-1000
5188,0,0,0,1000-2000
5189,0,0,0,0-1000
5190,0,0,0,0-1000
5191,0,0,0,0-1000
5192,0,1,32,0-1000
5193,0,0,0,1000-2000
5194,0,0,0,0-1000
5195,0,0,0,0-1000
5196,0,0,0,0-1000
5197,0,0,0,2000-3000
5198,0,0,0,0-1000
5199,0,0,0,0-1000
5200,0,0,0,0-1000
5201,0,0,0,0-1000
5202,0,0,0,0-1000
5203,0,0,0,0-1000
5204,0,0,0,1000-2000
5205,0,0,0,1000-2000
5206,0,0,0,0-1000
5207,0,0,0,0-1000
5208,0,0,0,0-1000
5209,1,0,0,0-1000
5210,0,0,0,0-1000
5211,0,0,0,5000-max
5212,0,0,0,0-1000
5213,0,0,0,1000-2000
5214,0,0,0,0-1000
5215,1,0,0,0-1000
5216,0,0,0,0-1000
5217,0,0,0,3000-4000
5218,0,0,0,0-1000
5219,0,0,0,0-1000
5220,0,0,0,0-1000
5221,0,0,0,1000-2000
5222,0,0,0,0-1000
5223,0,0,0,1000-2000
5224,0,0,0,0-1000
5225,0,0,0,0-1000
5226,0,0,0,0-1000
5227,0,0,0,0-1000
5228,0,0,0,2000-3000
5229,0,0,0,0-1000
5230,0,0,0,0-1000
5231,0,0,0,0-1000
5232,0,1,30,0-1000
5233,0,0,0,0-1000
5234,0,0,0,1000-2000
5235,0,0,0,0-1000
5236,0,0,0,1000-2000
5237,0,0,0,0-1000
5238,0,0,0,0-1000
5239,0,0,0,0-1000
5240,0,0,0,0-1000
5241,0,0,0,0-1000
5242,0,0,0,0-1000
5243,0,0,0,0-1000
5244,0,0,0,0-1000
5245,0,0,0,0-1000
5246,0,0,0,0-1000
5247,0,0,0,0-1000
5248,0,0,0,0-1000
5249,1,0,0,0-1000
5250,0,0,0,0-1000
5251,0,0,0,0-1000
5252,0,0,0,0-1000
5253,0,0,0,0-1000
5254,0,0,0,0-1000
5255,0,0,0,2000-3000
5256,0,0,0,1000-2000
5257,0,0,0,0-1000
5258,0,0,0,0-1000
5259,0,0,0,0-1000
5260,0,0,0,0-1000
5261,1,0,0,0-1000
5262,0,0,0,0-1000
5263,0,0,0,0-1000
5264,0,0,0,0-1000
5265,0,0,0,0-1000
5266,0,0,0,0-1000
5267,0,0,0,0-1000
5268,0,0,0,0-1000
5269,0,0,0,0-1000
5270,0,0,0,0-1000
5271,0,0,0,0-1000
5272,0,0,0,0-1000
5273,0,0,0,0-1000
5274,0,0,0,0-1000
5275,0,0,0,0-1000
5276,0,0,0,0-1000
5277,0,0,0,0-1000
5278,0,0,0,0-1000
5279,0,0,0,0-1000
5280,0,0,0,0-1000
5281,0,0,0,0-1000
5282,0,0,0,0-1000
5283,0,0,0,5000-max
5284,0,0,0,1000-2000
5285,0,0,0,2000-3000
5286,0,0,0,0-1000
5287,0,0,0,0-1000
5288,0,0,0,0-1000
5289,0,0,0,0-1000
5290,0,0,0,0-1000
5291,0,0,0,0-1000
5292,0,0,0,0-1000
5293,0,0,0,0-1000
5294,0,0,0,0-1000
5295,0,0,0,0-1000
5296,0,0,0,0-1000
5297,0,0,0,0-1000
5298,0,0,0,0-1000
5299,0,0,0,0-1000
5300,0,0,0,0-1000
5301,0,0,0,0-1000
5302,0,0,0,0-1000
5303,0,0,0,0-1000
5304,0,0,0,0-1000
5305,0,0,0,0-1000
5306,0,0,0,1000-2000
5307,0,0,0,0-1000
5308,1,0,0,0-1000
5309,0,0,0,0-1000
5310,0,0,0,0-1000
5311,0,0,0,0-1000
5312,0,0,0,0-1000
5313,0,0,0,0-1000
5314,0,0,0,1000-2000
5315,0,0,0,0-1000
5316,0,0,0,0-1000
5317,0,0,0,0-1000
5318,0,0,0,0-1000
5319,0,0,0,0-1000
5320,0,0,0,0-1000
5321,0,0,0,0-1000
5322,0,0,0,0-1000
5323,0,0,0,1000-2000
5324,0,0,0,0-1000
5325,0,0,0,0-1000
5326,0,0,0,0-1000
5327,0,0,0,0-1000
5328,1,1,20,0-1000
5329,0,0,0,0-1000
5330,0,0,0,0-1000
5331,0,0,0,0-1000
5332,0,0,0,0-1000
5333,0,0,0,0-1000
5334,0,0,0,1000-2000
5335,0,0,0,0-1000
5336,1,1,34,1000-2000
5337,0,0,0,0-1000
5338,0,0,0,0-1000
5339,1,0,0,2000-3000
5340,0,0,0,0-1000
5341,0,0,0,1000-2000
5342,0,0,0,0-1000
5343,0,0,0,2000-3000
5344,0,0,0,0-1000
5345,0,0,0,0-1000
5346,0,0,0,0-1000
5347,0,0,0,0-1000
5348,0,0,0,0-1000
5349,0,0,0,0-1000
5350,0,0,0,0-1000
5351,1,0,0,0-1000
5352,0,0,0,0-1000
5353,0,0,0,0-1000
5354,0,0,0,0-1000
5355,0,0,0,0-1000
5356,0,0,0,0-1000
5357,1,1,37,2000-3000
5358,1,1,34,0-1000
5359,0,0,0,0-1000
5360,0,0,0,0-1000
5361,0,0,0,0-1000
5362,0,0,0,0-1000
5363,0,0,0,0-1000
5364,0,0,0,0-1000
5365,0,0,0,0-1000
5366,0,0,0,0-1000
5367,0,0,0,0-1000
5368,0,0,0,0-1000
5369,0,0,0,0-1000
5370,0,0,0,0-1000
5371,0,0,0,0-1000
5372,0,0,0,0-1000
5373,0,0,0,0-1000
5374,0,0,0,0-1000
5375,0,1,39,0-1000
5376,0,0,0,0-1000
5377,0,1,40,0-1000
5378,0,0,0,0-1000
5379,0,0,0,0-1000
5380,0,0,0,0-1000
5381,0,0,0,0-1000
5382,0,0,0,0-1000
5383,0,0,0,0-1000
5384,0,0,0,0-1000
5385,0,0,0,0-1000
5386,0,0,0,0-1000
5387,0,0,0,0-1000
5388,0,0,0,0-1000
5389,0,0,0,0-1000
5390,0,0,0,0-1000
5391,0,0,0,1000-2000
5392,0,0,0,0-1000
5393,0,0,0,0-1000
5394,0,0,0,0-1000
5395,0,0,0,0-1000
5396,0,0,0,0-1000
5397,0,0,0,0-1000
5398,0,0,0,1000-2000
5399,0,0,0,0-1000
5400,0,0,0,1000-2000
5401,0,0,0,0-1000
5402,0,0,0,0-1000
5403,0,0,0,0-1000
5404,0,0,0,1000-2000
5405,0,0,0,0-1000
5406,0,0,0,0-1000
5407,0,0,0,0-1000
5408,0,0,0,0-1000
5409,0,0,0,0-1000
5410,0,0,0,0-1000
5411,0,0,0,0-1000
5412,0,0,0,1000-2000
5413,0,0,0,0-1000
5414,0,0,0,0-1000
5415,0,0,0,0-1000
5416,0,0,0,0-1000
5417,0,1,8,0-1000
5418,1,0,0,0-1000
5419,0,0,0,0-1000
5420,0,1,26,5000-max
5421,0,0,0,0-1000
5422,0,0,0,0-1000
5423,0,0,0,0-1000
5424,0,0,0,0-1000
5425,1,0,0,0-1000
5426,0,0,0,0-1000
5427,0,0,0,0-1000
5428,0,0,0,0-1000
5429,0,0,0,0-1000
5430,0,0,0,0-1000
5431,0,0,0,0-1000
5432,0,0,0,0-1000
5433,0,0,0,0-1000
5434,0,0,0,0-1000
5435,0,0,0,0-1000
5436,0,0,0,0-1000
5437,0,0,0,0-1000
5438,0,0,0,0-1000
5439,0,0,0,0-1000
5440,0,0,0,0-1000
5441,0,0,0,0-1000
5442,0,0,0,0-1000
5443,0,0,0,0-1000
5444,0,0,0,0-1000
5445,0,0,0,0-1000
5446,0,0,0,0-1000
5447,1,1,25,0-1000
5448,0,0,0,0-1000
5449,0,0,0,0-1000
5450,0,0,0,0-1000
5451,0,0,0,0-1000
5452,0,0,0,3000-4000
5453,0,0,0,0-1000
5454,0,0,0,0-1000
5455,0,0,0,0-1000
5456,0,1,27,0-1000
5457,0,0,0,0-1000
5458,0,0,0,0-1000
5459,0,0,0,0-1000
5460,0,0,0,0-1000
5461,0,0,0,0-1000
5462,0,0,0,3000-4000
5463,0,0,0,0-1000
5464,0,0,0,0-1000
5465,0,0,0,0-1000
5466,0,0,0,0-1000
5467,0,0,0,0-1000
5468,1,0,0,1000-2000
5469,0,0,0,0-1000
5470,0,0,0,1000-2000
5471,0,0,0,0-1000
5472,0,0,0,0-1000
5473,0,0,0,0-1000
5474,0,0,0,0-1000
5475,0,0,0,2000-3000
5476,0,0,0,0-1000
5477,0,0,0,0-1000
5478,0,0,0,0-1000
5479,0,1,2,0-1000
5480,0,0,0,0-1000
5481,0,0,0,0-1000
5482,0,0,0,0-1000
5483,0,0,0,0-1000
5484,0,0,0,0-1000
5485,0,0,0,0-1000
5486,0,0,0,0-1000
5487,0,0,0,0-1000
5488,0,0,0,0-1000
5489,1,0,0,0-1000
5490,0,0,0,0-1000
5491,0,0,0,0-1000
5492,0,0,0,0-1000
5493,0,0,0,0-1000
5494,0,0,0,0-1000
5495,0,0,0,0-1000
5496,0,0,0,0-1000
5497,0,0,0,0-1000
5498,0,0,0,0-1000
5499,0,0,0,1000-2000
5500,0,0,0,0-1000
5501,0,0,0,0-1000
5502,0,0,0,0-1000
5503,0,0,0,0-1000
5504,0,0,0,0-1000
5505,0,0,0,0-1000
5506,0,0,0,0-1000
5507,0,0,0,0-1000
5508,0,0,0,0-1000
5509,0,0,0,0-1000
5510,0,0,0,0-1000
5511,0,0,0,0-1000
5512,0,0,0,0-1000
5513,0,0,0,0-1000
5514,0,0,0,0-1000
5515,1,0,0,0-1000
5516,0,0,0,0-1000
5517,0,0,0,0-1000
5518,0,0,0,0-1000
5519,0,0,0,0-1000
5520,0,0,0,0-1000
5521,0,0,0,0-1000
5522,0,0,0,0-1000
5523,0,1,32,0-1000
5524,0,0,0,0-1000
5525,0,0,0,0-1000
5526,0,0,0,0-1000
5527,0,0,0,0-1000
5528,0,0,0,1000-2000
5529,0,0,0,0-1000
5530,0,0,0,0-1000
5531,0,0,0,0-1000
5532,0,0,0,2000-3000
5533,0,0,0,0-1000
5534,0,0,0,0-1000
5535,0,0,0,0-1000
5536,0,0,0,0-1000
5537,0,0,0,0-1000
5538,0,0,0,0-1000
5539,0,0,0,0-1000
5540,0,0,0,0-1000
5541,0,0,0,0-1000
5542,0,0,0,0-1000
5543,0,0,0,0-1000
5544,0,0,0,0-1000
5545,0,0,0,0-1000
5546,0,0,0,0-1000
5547,1,0,0,0-1000
5548,0,0,0,0-1000
5549,0,0,0,0-1000
5550,0,0,0,0-1000
5551,0,0,0,0-1000
5552,0,0,0,0-1000
5553,0,0,0,0-1000
5554,0,0,0,0-1000
5555,1,0,0,2000-3000
5556,0,0,0,0-1000
5557,0,0,0,0-1000
5558,0,0,0,0-1000
5559,0,0,0,0-1000
5560,0,0,0,0-1000
5561,0,0,0,0-1000
5562,0,0,0,0-1000
5563,0,0,0,0-1000
5564,0,0,0,0-1000
5565,0,0,0,0-1000
5566,1,0,0,0-1000
5567,0,0,0,0-1000
5568,0,0,0,4000-5000
5569,0,0,0,0-1000
5570,0,0,0,0-1000
5571,0,0,0,0-1000
5572,0,0,0,0-1000
5573,0,0,0,0-1000
5574,0,0,0,0-1000
5575,0,0,0,0-1000
5576,0,0,0,0-1000
5577,0,0,0,0-1000
5578,0,0,0,0-1000
5579,0,0,0,0-1000
5580,0,0,0,0-1000
5581,0,0,0,0-1000
5582,0,0,0,0-1000
5583,0,0,0,0-1000
5584,0,0,0,2000-3000
5585,0,0,0,0-1000
5586,0,0,0,0-1000
5587,1,0,0,0-1000
5588,0,0,0,0-1000
5589,0,0,0,0-1000
5590,0,0,0,0-1000
5591,0,0,0,0-1000
5592,0,0,0,0-1000
5593,0,0,0,0-1000
5594,0,0,0,0-1000
5595,0,1,20,1000-2000
5596,0,0,0,0-1000
5597,0,0,0,0-1000
5598,0,0,0,0-1000
5599,0,0,0,0-1000
5600,0,0,0,0-1000
5601,0,0,0,0-1000
5602,0,0,0,1000-2000
5603,1,0,0,0-1000
5604,0,0,0,0-1000
5605,0,0,0,0-1000
5606,0,0,0,0-1000
5607,0,0,0,0-1000
5608,0,0,0,0-1000
5609,0,0,0,0-1000
5610,0,0,0,0-1000
5611,0,0,0,0-1000
5612,0,0,0,0-1000
5613,0,0,0,0-1000
5614,0,0,0,0-1000
5615,1,0,0,0-1000
5616,0,0,0,0-1000
5617,0,0,0,0-1000
5618,0,0,0,0-1000
5619,0,0,0,0-1000
5620,0,0,0,0-1000
5621,0,0,0,0-1000
5622,1,0,0,0-1000
5623,0,0,0,1000-2000
5624,0,0,0,0-1000
5625,0,0,0,0-1000
5626,0,0,0,1000-2000
5627,0,0,0,0-1000
5628,0,0,0,0-1000
5629,0,0,0,0-1000
5630,0,0,0,0-1000
5631,0,0,0,0-1000
5632,0,0,0,0-1000
5633,0,0,0,0-1000
5634,0,0,0,0-1000
5635,0,0,0,0-1000
5636,0,0,0,0-1000
5637,0,0,0,0-1000
5638,0,0,0,0-1000
5639,0,0,0,0-1000
5640,0,0,0,1000-2000
5641,0,0,0,0-1000
5642,0,0,0,2000-3000
5643,0,0,0,0-1000
5644,0,0,0,0-1000
5645,0,0,0,0-1000
5646,0,0,0,0-1000
5647,0,0,0,1000-2000
5648,0,0,0,0-1000
5649,0,0,0,1000-2000
5650,0,0,0,0-1000
5651,0,0,0,0-1000
5652,0,0,0,0-1000
5653,0,0,0,0-1000
5654,1,0,0,0-1000
5655,0,0,0,0-1000
5656,0,0,0,0-1000
5657,0,0,0,0-1000
5658,0,0,0,0-1000
5659,0,0,0,0-1000
5660,0,0,0,1000-2000
5661,0,0,0,1000-2000
5662,0,0,0,1000-2000
5663,0,0,0,0-1000
5664,0,0,0,0-1000
5665,0,0,0,0-1000
5666,0,0,0,0-1000
5667,0,0,0,0-1000
5668,0,0,0,0-1000
5669,0,0,0,0-1000
5670,0,0,0,0-1000
5671,0,0,0,0-1000
5672,0,0,0,0-1000
5673,0,0,0,0-1000
5674,1,0,0,0-1000
5675,0,0,0,0-1000
5676,0,0,0,0-1000
5677,0,0,0,0-1000
5678,0,0,0,0-1000
5679,0,0,0,0-1000
5680,0,0,0,0-1000
5681,0,0,0,0-1000
5682,0,0,0,1000-2000
5683,0,0,0,0-1000
5684,0,0,0,0-1000
5685,0,0,0,0-1000
5686,0,0,0,0-1000
5687,0,0,0,0-1000
5688,0,0,0,0-1000
5689,0,0,0,0-1000
5690,0,0,0,0-1000
5691,0,0,0,0-1000
5692,0,0,0,0-1000
5693,0,0,0,0-1000
5694,0,0,0,0-1000
5695,0,0,0,0-1000
5696,0,0,0,0-1000
5697,0,0,0,0-1000
5698,0,0,0,0-1000
5699,0,0,0,0-1000
5700,0,0,0,0-1000
5701,0,0,0,0-1000
5702,0,0,0,0-1000
5703,0,0,0,0-1000
5704,0,0,0,0-1000
5705,0,0,0,0-1000
5706,0,0,0,1000-2000
5707,1,0,0,0-1000
5708,0,0,0,0-1000
5709,0,0,0,0-1000
5710,0,0,0,0-1000
5711,0,0,0,0-1000
5712,0,0,0,0-1000
5713,0,0,0,0-1000
5714,0,0,0,0-1000
5715,0,0,0,0-1000
5716,0,0,0,0-1000
5717,0,0,0,0-1000
5718,1,0,0,1000-2000
5719,0,0,0,0-1000
5720,0,0,0,0-1000
5721,0,0,0,0-1000
5722,0,0,0,0-1000
5723,0,0,0,0-1000
5724,1,1,33,1000-2000
5725,0,0,0,0-1000
5726,0,0,0,0-1000
5727,0,0,0,0-1000
5728,0,0,0,0-1000
5729,0,0,0,0-1000
5730,0,0,0,0-1000
5731,0,0,0,0-1000
5732,0,0,0,0-1000
5733,0,0,0,5000-max
5734,0,0,0,0-1000
5735,0,0,0,0-1000
5736,0,0,0,0-1000
5737,0,0,0,0-1000
5738,0,0,0,0-1000
5739,1,0,0,1000-2000
5740,0,0,0,0-1000
5741,0,0,0,0-1000
5742,0,0,0,0-1000
5743,0,0,0,0-1000
5744,0,0,0,0-1000
5745,0,0,0,0-1000
5746,0,0,0,0-1000
5747,0,0,0,0-1000
5748,0,0,0,0-1000
5749,0,0,0,0-1000
5750,0,0,0,0-1000
5751,0,0,0,0-1000
5752,0,0,0,0-1000
5753,0,0,0,0-1000
5754,0,0,0,2000-3000
5755,0,0,0,0-1000
5756,0,0,0,0-1000
5757,1,1,33,0-1000
5758,0,0,0,1000-2000
5759,0,0,0,0-1000
5760,0,0,0,0-1000
5761,0,0,0,0-1000
5762,0,0,0,0-1000
5763,0,0,0,0-1000
5764,0,0,0,1000-2000
5765,0,0,0,0-1000
5766,0,0,0,0-1000
5767,0,0,0,0-1000
5768,0,0,0,1000-2000
5769,1,1,31,3000-4000
5770,0,0,0,0-1000
5771,0,0,0,0-1000
5772,0,0,0,5000-max
5773,0,0,0,0-1000
5774,0,0,0,0-1000
5775,0,0,0,0-1000
5776,0,0,0,0-1000
5777,0,0,0,0-1000
5778,0,1,30,0-1000
5779,0,0,0,0-1000
5780,0,0,0,0-1000
5781,0,0,0,0-1000
5782,0,0,0,0-1000
5783,0,0,0,0-1000
5784,0,0,0,0-1000
5785,0,0,0,0-1000
5786,0,0,0,0-1000
5787,0,0,0,0-1000
5788,0,0,0,3000-4000
5789,0,0,0,0-1000
5790,0,0,0,0-1000
5791,0,0,0,1000-2000
5792,0,0,0,0-1000
5793,0,0,0,0-1000
5794,0,0,0,0-1000
5795,0,0,0,0-1000
5796,0,0,0,0-1000
5797,0,1,17,0-1000
5798,0,0,0,0-1000
5799,0,0,0,0-1000
5800,0,0,0,0-1000
5801,0,1,38,0-1000
5802,0,1,34,0-1000
5803,0,0,0,0-1000
5804,0,0,0,0-1000
5805,0,0,0,0-1000
5806,0,0,0,2000-3000
5807,0,0,0,0-1000
5808,0,0,0,0-1000
5809,0,0,0,0-1000
5810,0,0,0,0-1000
5811,0,0,0,0-1000
5812,0,0,0,0-1000
5813,0,0,0,1000-2000
5814,0,0,0,0-1000
5815,0,0,0,0-1000
5816,0,0,0,0-1000
5817,0,0,0,0-1000
5818,0,0,0,0-1000
5819,0,0,0,0-1000
5820,0,0,0,1000-2000
5821,0,0,0,0-1000
5822,0,0,0,0-1000
5823,1,0,0,1000-2000
5824,0,0,0,1000-2000
5825,0,0,0,0-1000
5826,0,0,0,0-1000
5827,0,0,0,0-1000
5828,0,0,0,0-1000
5829,0,0,0,4000-5000
5830,0,0,0,0-1000
5831,0,0,0,0-1000
5832,0,0,0,0-1000
5833,0,0,0,5000-max
5834,1,0,0,0-1000
5835,0,0,0,0-1000
5836,0,0,0,5000-max
5837,0,0,0,0-1000
5838,0,1,42,0-1000
5839,0,0,0,0-1000
5840,0,0,0,0-1000
5841,0,0,0,0-1000
5842,0,0,0,0-1000
5843,0,0,0,1000-2000
5844,0,0,0,0-1000
5845,0,0,0,0-1000
5846,0,0,0,0-1000
5847,0,0,0,0-1000
5848,0,0,0,0-1000
5849,0,0,0,0-1000
5850,0,0,0,1000-2000
5851,0,0,0,0-1000
5852,0,0,0,0-1000
5853,0,0,0,0-1000
5854,0,0,0,5000-max
5855,0,0,0,0-1000
5856,0,0,0,0-1000
5857,0,0,0,0-1000
5858,0,0,0,0-1000
5859,0,0,0,0-1000
5860,0,0,0,0-1000
5861,0,0,0,0-1000
5862,0,0,0,0-1000
5863,0,0,0,0-1000
5864,0,0,0,0-1000
5865,0,0,0,0-1000
5866,0,0,0,0-1000
5867,0,0,0,0-1000
5868,0,0,0,0-1000
5869,0,0,0,0-1000
5870,0,0,0,0-1000
5871,0,0,0,0-1000
5872,0,0,0,0-1000
5873,0,0,0,0-1000
5874,0,0,0,0-1000
5875,0,0,0,0-1000
5876,1,0,0,0-1000
5877,0,0,0,0-1000
5878,0,0,0,0-1000
5879,0,0,0,0-1000
5880,0,0,0,0-1000
5881,0,0,0,0-1000
5882,0,0,0,0-1000
5883,0,0,0,0-1000
5884,1,0,0,1000-2000
5885,0,0,0,0-1000
5886,0,0,0,0-1000
5887,0,0,0,0-1000
5888,0,0,0,0-1000
5889,0,0,0,0-1000
5890,0,0,0,0-1000
5891,1,1,32,0-1000
5892,0,0,0,5000-max
5893,0,0,0,0-1000
5894,0,0,0,0-1000
5895,0,0,0,0-1000
5896,0,0,0,0-1000
5897,0,0,0,0-1000
5898,0,0,0,0-1000
5899,0,0,0,0-1000
5900,0,0,0,0-1000
5901,1,0,0,0-1000
5902,0,0,0,0-1000
5903,0,0,0,0-1000
5904,0,0,0,0-1000
5905,0,0,0,0-1000
5906,0,0,0,0-1000
5907,0,0,0,0-1000
5908,0,0,0,0-1000
5909,0,0,0,0-1000
5910,0,0,0,2000-3000
5911,0,0,0,0-1000
5912,0,0,0,1000-2000
5913,0,0,0,0-1000
5914,0,0,0,0-1000
5915,0,0,0,0-1000
5916,0,0,0,0-1000
5917,0,0,0,0-1000
5918,0,0,0,0-1000
5919,0,0,0,0-1000
5920,0,0,0,0-1000
5921,0,0,0,0-1000
5922,0,0,0,2000-3000
5923,0,0,0,1000-2000
5924,0,0,0,5000-max
5925,0,0,0,0-1000
5926,1,0,0,2000-3000
5927,0,0,0,0-1000
5928,0,0,0,0-1000
5929,1,0,0,0-1000
5930,0,0,0,0-1000
5931,0,0,0,0-1000
5932,0,0,0,0-1000
5933,0,0,0,2000-3000
5934,0,0,0,0-1000
5935,0,0,0,0-1000
5936,0,0,0,0-1000
5937,0,0,0,0-1000
5938,0,0,0,0-1000
5939,0,0,0,0-1000
5940,0,0,0,0-1000
5941,0,0,0,0-1000
5942,0,0,0,3000-4000
5943,0,0,0,0-1000
5944,0,1,15,5000-max
5945,0,0,0,0-1000
5946,0,1,31,0-1000
5947,0,0,0,0-1000
5948,0,0,0,0-1000
5949,0,0,0,0-1000
5950,1,0,0,0-1000
5951,0,0,0,0-1000
5952,0,0,0,0-1000
5953,0,0,0,1000-2000
5954,0,0,0,0-1000
5955,0,0,0,0-1000
5956,0,0,0,0-1000
5957,0,0,0,0-1000
5958,0,0,0,4000-5000
5959,0,0,0,0-1000
5960,0,0,0,0-1000
5961,1,0,0,0-1000
5962,0,0,0,0-1000
5963,0,0,0,0-1000
5964,0,0,0,2000-3000
5965,0,0,0,0-1000
5966,0,0,0,0-1000
5967,0,0,0,0-1000
5968,0,0,0,0-1000
5969,0,0,0,0-1000
5970,0,0,0,0-1000
5971,0,1,45,0-1000
5972,0,0,0,0-1000
5973,1,0,0,0-1000
